Area_Name,Postal_code,Lat,Lon
Bhannar,79161,28.4,69.2
Abdul Gafoor,79161,28.4,69.2
Ghous Pur,79180,24.9496,67.0456
Khahi,79191,28.3028,69.4236
Hamzo Oghahi,79181,24.0736,67.4722
Jan M. Merheto,79161,28.4,69.2
Ahmad Ali,79181,24.0736,67.4722
Dari,79181,24.0736,67.4722
Tori,79181,24.0736,67.4722
Pir Jan,79181,24.0736,67.4722
Fazil Ogahi,79181,24.0736,67.4722
Jamsoonharo,79181,24.0736,67.4722
Badani,79191,28.3028,69.4236
Buxapur,79190,28.2847,69.3951
Giddu Barrage,79220,28.2036,69.3239
Dera Bugti,80100,29.0348272,69.1631064
Kashmore,79200,28.2036,69.3239
Giddu Nd,79220,28.2036,69.3239
Kashmor Colony,79210,28.2036,69.3239
Rasoolpur Chachar,79191,28.3028,69.4236
Sui Gas Field,80000,28.3668,68.4539
Mirwah,80301,28.1833,68.0667
Phehl Wagh,80101,29.3,68.9
Kahan,80101,29.3,68.9
Goth Piyara Khan,80301,28.1833,68.0667
Goth Rustam Khan,80301,28.1833,68.0667
Goth Ali Mohd Kunri,80201,28.3668,68.4539
Usta Muhammad N.P.O.,80300,28.1833,68.0667
Mehopur,80201,28.3668,68.4539
Manjhi Pur,80200,28.3668,68.4539
Pirkoh,80101,29.3,68.9
Jan Minho Khan,79191,28.3028,69.4236
Usta Mohammad,80300,28.1833,68.0667
Nooti,80101,29.3,68.9
Sohnami Nope,80101,29.3,68.9
Faizal Faqir,80301,28.1833,68.0667
Sang Seela,80101,29.3,68.9
Ali Ahmed Buledi,80301,28.1833,68.0667
Tamboo,80301,28.1833,68.0667
Sibi Jadeed,80301,28.1833,68.0667
Jabbal Pur,80401,28.0167,67.85
Ahmed Abad,80301,28.1833,68.0667
Dera Allayyar,80500,27.999,68.6397
Goth Mohd Amin Kundrani,80201,28.3668,68.4539
Goth Mohd Nawaz Marri,80301,28.1833,68.0667
Nushki Jadeed,80301,28.1833,68.0667
Gandakha,80400,28.0167,67.85
Baghtial,80401,28.0167,67.85
Goth Nasir Khan,80501,27.999,68.6397
Baghtail,80301,28.1833,68.0667
Bhand,80501,27.999,68.6397
Fatehpur Umrani,80301,28.1833,68.0667
Goth Abdul Rashid,80501,27.999,68.6397
Dirgi,80501,27.999,68.6397
Rojhan,80501,27.999,68.6397
Goth Mir Dost Ali,80501,27.999,68.6397
Goth Muhammad Bakhsh Khosa,80501,27.999,68.6397
Balo Pur,80501,27.999,68.6397
Goth Jiya Khan,80501,27.999,68.6397
Goth Amanullah Khosa,80501,27.999,68.6397
Sohbat Pur,80600,28.3668,68.4539
Adam Pur,80501,27.999,68.6397
Goth Murad Ali,80501,27.999,68.6397
Goth Mehtab Shah,80701,28.55,68.0
Goth Said Khan,80701,28.55,68.0
Dera Murhd Jamali,80700,28.8694,67.9699
Shori Data,80701,28.55,68.0
Shahpur,80701,28.55,68.0
Aziz Abad,80701,28.55,68.0
Phuleji,80701,28.55,68.0
Goth Juma Khan Umrani,80701,28.55,68.0
Dault Gari,80701,28.55,68.0
Goth Haji Noor Mohd Mengal,80701,28.55,68.0
Gandawa,81050,28.3444,67.2333
Mangal Kot Tampo,80701,28.55,68.0
Goth Sahib Dad Khan,80701,28.55,68.0
Goth Imdad Hussain,80701,28.55,68.0
Chattar,80800,33.1667,73.1667
Goth Naseer Khan Khosa,80701,28.55,68.0
Goth Abdul Majid Khan Lehri,80701,28.55,68.0
Goth Juma Khan,80701,28.55,68.0
Mir Hasan Camp,80701,28.55,68.0
Jhal Magsi,81100,28.9414,67.5614
Goth Jamal Khan Bugti,80701,28.55,68.0
Panjuk,81051,28.45,67.5333
Fatehpur,81051,28.45,67.5333
Mir Pur,81051,28.45,67.5333
Goth Shabani,81101,28.9414,67.5614
Goth Yousaf Ali,81101,28.9414,67.5614
Lehri,81200,32.8833,73.9833
Kotra,81051,28.45,67.5333
Tunia,81201,29.1639,68.0806
Khairwah,81201,29.1639,68.0806
Bhag,81250,29.0427282,67.8236233
Treher,81201,29.1639,68.0806
Jalal Khan,81251,29.15,67.7
Shadran,81251,29.15,67.7
Chalgari,81251,29.15,67.7
Mithri Village,81350,28.9414,67.5614
Khattan,81251,29.15,67.7
Haji Sher,81300,28.9414,67.5614
Dhadar,81400,29.15,67.5667
Pirchatta,81051,28.45,67.5333
Sultan Kot,82001,29.5333,68.1333
Kolpur,81550,29.9,67.1333
Sibi G.P.O.,82000,29.5500097,67.8833398
Gajan,81051,28.45,67.5333
Chandar,82001,29.5333,68.1333
Harnai,82300,30.100492,67.9379629
Sibbi Railway Colony,82100,28.7709,66.8381
Chandia,82001,29.5333,68.1333
Babar Kachh,82001,29.5333,68.1333
Sibi Petrol Pump,82200,28.7709,66.8381
Sanni,81450,29.15,67.5667
Damboli,82001,29.5333,68.1333
Talli,82001,29.5333,68.1333
Much,81500,29.9,67.1333
Spin Tangi,82301,29.9417,68.0792
Depal Kalan,82001,29.5333,68.1333
Tangan,82001,29.5333,68.1333
Mian Kachh,82301,29.9417,68.0792
Nakus,82301,29.9417,68.0792
Sharigh,82400,30.2233,67.5772
Nutal,82001,29.5333,68.1333
Hoshab,82601,26.05,62.7667
Zardloo,82401,30.2233,67.5772
Kalag,82601,26.05,62.7667
Khost,82401,30.2233,67.5772
Nodiz,82601,26.05,62.7667
Nazar Abad,82601,26.05,62.7667
Sharik,82601,26.05,62.7667
Doshat Kuddan,82601,26.05,62.7667
Sami,82601,26.05,62.7667
Hironk,82601,26.05,62.7667
Solband,82601,26.05,62.7667
Ginnah,82601,26.05,62.7667
Jusk,82601,26.05,62.7667
Absar,82601,26.05,62.7667
Kosh Kalat,82601,26.05,62.7667
Balnigore,82601,26.05,62.7667
Pidrak,82601,26.05,62.7667
Degari Kehn,82601,26.05,62.7667
Tajaban,82601,26.05,62.7667
Khair Abad,82601,26.05,62.7667
Mewand,83001,29.9,69.25
Tamboo,83001,29.9,69.25
Chasar,82601,26.05,62.7667
Killi Habib,84201,30.15,68.5667
Kohlu,83000,29.8999977,69.2500203
Chutiali Sharif,84100,30.7301,68.9536
Sinjawi,84300,30.2833,68.35
Balozai,84301,30.64,67.3411
Basti Karam Jan,84501,30.05,69.9167
Duki,84200,30.153191,68.570641
Baghaoo,84301,30.64,67.3411
Rakhni,84500,30.05,69.9167
Poi,84301,30.64,67.3411
Barkhan,84400,29.9003125,69.5230398
Lode Mar,84501,30.05,69.9167
Basti Azam Jan,84501,30.05,69.9167
Moma Samad Khan,84501,30.05,69.9167
Saranan,84600,30.5844,66.8728
Chapper,84501,30.05,69.9167
Killi Shadozai,84701,30.8667,70.1833
Shadezai,84601,31.1236,69.4014
Chutiar,84301,30.64,67.3411
Kandely Qambarani,84501,30.05,69.9167
Rara Sham,84600,30.5844,66.8728
Killi Afzal,84701,30.8667,70.1833
Tandwani,84301,30.64,67.3411
Gorgoji,84701,30.8667,70.1833
Tagaoo Hassani,84501,30.05,69.9167
Ghar Shinan,84601,31.1236,69.4014
Bohanilli Kuchh,84601,31.1236,69.4014
Drug,84701,30.8667,70.1833
Nilli Kachh,84701,30.8667,70.1833
Zangiwal,84801,30.842,69.0984
Kot Khan Muhammad,84701,30.8667,70.1833
Musa Khel,84700,32.9328,70.6444
Loralai,84800,30.366865,68.6000654
Chutwal,84701,30.8667,70.1833
Anzar Gut,84801,30.842,69.0984
Ghin Ghin,84801,30.842,69.0984
Mekhtar,84801,30.842,69.0984
Yaru Sher,84801,30.842,69.0984
Dargaikude Zai,84801,30.842,69.0984
Asgara,84801,30.842,69.0984
Basti Amir Muhammad,84801,30.842,69.0984
Killi Lahore,84801,30.842,69.0984
Pathan Kot,84801,30.842,69.0984
Shah Karez,84801,30.842,69.0984
Hosri,84801,30.842,69.0984
Gambaz,84801,30.842,69.0984
Murgha,85100,28.896763,64.4249578
Zhob,85200,31.3397058,69.4476997
China Ali Zai,84801,30.842,69.0984
Mohsin Abad,84801,30.842,69.0984
Ismail Sher,84801,30.842,69.0984
Shiger,85201,31.5307,69.7369
Bori Viyalla,84801,30.842,69.0984
Aghbarg,84801,30.842,69.0984
Under Pur Patra,84801,30.842,69.0984
Sim Zai,85201,31.5307,69.7369
Mir Ali Khel,85201,31.5307,69.7369
Qalandar,85201,31.5307,69.7369
Marghazikraya Zai,85501,31.4008,67.8067
Mani Khawa,85201,31.5307,69.7369
Shegaloo,85201,31.5307,69.7369
Kul Kach,85201,31.5307,69.7369
Sharan Jogezai,85401,31.0340716,68.5314381
Qamar-Ud-Din Karez,85300,31.4463,68.8516
Kajir,85501,31.4008,67.8067
Ghazloona,85501,31.4008,67.8067
Terkha,85501,31.4008,67.8067
Khul Gai,85401,31.0340716,68.5314381
Kalu Killa,85401,31.0340716,68.5314381
Sambaza,85201,31.5307,69.7369
Ashewat,85201,31.5307,69.7369
Appozai,85201,31.5307,69.7369
Chashma Norozai Khan,85201,31.5307,69.7369
Babu Hinna,85501,31.4008,67.8067
Kan Maler Zai,85501,31.4008,67.8067
Nasai,85501,31.4008,67.8067
New Abadi Chaman,86001,30.85,66.5167
Killi Habib,85201,31.5307,69.7369
Maizai Adda,86201,30.7303,66.6617
Daman,86001,30.85,66.5167
Murgha Faqir Zai,85501,31.4008,67.8067
Sirki Karez,85501,31.4008,67.8067
Chaman,86000,30.915948,66.4631051
Koz Kachh,85501,31.4008,67.8067
Muslim Bagh,85500,32.7953,70.7728
Killa Saifullah,85400,30.7042,68.3611
Badani,85501,31.4008,67.8067
Keshatoo,85501,31.4008,67.8067
Murda Karez,86001,30.85,66.5167
Shella Bagh,86100,30.3074,66.6242
Hurram Zai,86201,30.7303,66.6617
Killi Karam Khan,86001,30.85,66.5167
Old Chaman,86001,30.85,66.5167
Lund Karez,86001,30.85,66.5167
Killi Abdul Rehman Zai,86301,30.3074,66.6242
Killa Abdullah,86200,30.7282872,66.6601723
Killi Malik Rozi,86001,30.85,66.5167
Killi Lajbar,86301,30.3074,66.6242
Taragundi,86701,28.2,66.1667
Gulistan,86300,30.6072,66.5839
Killi Kamat,86201,30.7303,66.6617
Pishin,86700,30.5828663,66.9966427
Chakwal Killi,86501,30.4264,67.02
Gangal Zai,86701,28.2,66.1667
Pir Ali Zai,86201,30.7303,66.6617
Hai Kal Zai,86701,28.2,66.1667
Mula Zai,86701,28.2,66.1667
Gulistan R.S.,86301,30.3074,66.6242
Bostan,86500,30.4264,67.02
Killi Kamal Zai,86701,28.2,66.1667
Khanozai,86600,30.4292,66.5553
Master Zai,86701,28.2,66.1667
Manzari,86701,28.2,66.1667
Manzeki,86701,28.2,66.1667
New Qila Bazai,86701,28.2,66.1667
Killi Abdullah Jan,86701,28.2,66.1667
Killi Ali Zai,86701,28.2,66.1667
Simli,87001,32.8542,73.1889
Killi Ibrahim Zai,86701,28.2,66.1667
Killi Malik Yar,86701,28.2,66.1667
Killi Bathozai,86701,28.2,66.1667
Killi Maghat,87001,32.8542,73.1889
Hajian Shakar Zai,86701,28.2,66.1667
Barshore,86800,30.3074,66.6242
Killi Kabir Tajak,87000,30.3564,66.9497
Quetta G.P.O.,87300,30.1839654,66.9924746
Kuchlak,87000,30.3564,66.9497
Ghousabad,87301,29.9833,67.0
Baleli,87100,30.2781,66.9094
Yaru,87301,29.9833,67.0
Panjpai,87301,29.9833,67.0
Urak,87301,29.9833,67.0
Ghazaband Scouts,87101,30.2781,66.9094
Tozegi,87301,29.9833,67.0
Kotwal,87301,29.9833,67.0
Killi Kateer,87001,32.8542,73.1889
Nokcha,87301,29.9833,67.0
Killi Umar,87301,29.9833,67.0
Killi Sabzal,87301,29.9833,67.0
Sandak Copper,87301,29.9833,67.0
Spezand,87301,29.9833,67.0
Kishingi,87301,29.9833,67.0
Shafi Colony,87301,29.9833,67.0
Killi Badani,87301,29.9833,67.0
Umar Abad,87301,29.9833,67.0
Galangoor,87301,29.9833,67.0
Sheikh Wasal,87301,29.9833,67.0
Dhiwar,87301,29.9833,67.0
Haider Zai,87301,29.9833,67.0
Killi Bangalzai,87301,29.9833,67.0
Painmal,87301,29.9833,67.0
Rud Mulla Zai,87301,29.9833,67.0
Kirdgap Village,87301,29.9833,67.0
Killi Talbi,87301,29.9833,67.0
Sorangzai,87301,29.9833,67.0
Balochistan Civil Sectt,87310,30.0156,67.016
Killi Kambrani,87551,30.0721,67.1342
Killi Sheikh Hussain,87301,29.9833,67.0
Air Port Quetta,87650,30.2333,66.9333
Killi Fateh Muhammad,87301,29.9833,67.0
New Baloch Colony,87501,30.0721,67.1342
Sariab Road,87550,30.0721,67.1342
Kirdgap Station,87301,29.9833,67.0
Killi Mura Jan,87501,30.0721,67.1342
Yekmach,87301,29.9833,67.0
Samungli Town,87601,30.2333,66.9333
Hazara Town,87330,30.0156,67.016
Azad,87301,29.9833,67.0
Killi Pudgali,87551,30.0721,67.1342
Padag Road,87301,29.9833,67.0
Lower Kurez,87551,30.0721,67.1342
Infantory School,87750,30.6575,66.9072
Mastung Road,88100,29.8833,66.8333
Staff Collete (Quetta),87800,30.0721,67.1342
Karbala,87700,30.6575,66.9072
Samungli,87600,30.2333,66.9333
Dasht Daman,88201,29.8,66.85
Killi Kirani,87301,29.9833,67.0
Degari,88150,30.0586,67.2228
Satellite Town,87500,33.6333,73.0667
Tareengari,88101,29.8833,66.8333
Mastung,88200,29.799307,66.8312626
Sariab,87900,26.5617,62.9803
Pring Abad,88101,29.8833,66.8333
Ispalinji,88201,29.8,66.85
Sorange,88050,30.1697,67.2197
Killi Nawab Raisani,88101,29.8833,66.8333
Sheriab,88201,29.8,66.85
Dullay,88201,29.8,66.85
Mango Char,88250,29.3333,66.9667
Pingore,88201,29.8,66.85
Kaboo,88201,29.8,66.85
Sinjibi,88251,29.3333,66.9667
Khad Kucha,88201,29.8,66.85
Johan,88251,29.3333,66.9667
Darzak,88301,29.0333,66.6833
Lakhorian,88401,28.2,66.3333
Ahmed Abad,88301,29.0333,66.6833
Killi Zaroz,88251,29.3333,66.9667
Nimergh,88301,29.0333,66.6833
Toba,88401,28.2,66.3333
Iskalkoo,88301,29.0333,66.6833
Haji Kasher,88401,28.2,66.3333
